date,plan,channel,mrr
2025-04-08,Enterprise,Referral,1884.83
2025-04-08,SMB,Organic,4967.16
2025-04-08,SMB,Paid,3431.07
2025-04-08,SMB,Referral,1447.35
2025-04-08,Self-serve,Organic,2689.20
2025-04-08,Self-serve,Paid,1863.68
2025-04-08,Self-serve,Referral,812.58
2025-04-09,Enterprise,Organic,6155.42
2025-04-09,Enterprise,Paid,4299.43
2025-04-09,Enterprise,Referral,1709.27
2025-04-09,SMB,Organic,4617.91
2025-04-09,SMB,Paid,3430.20
2025-04-09,SMB,Referral,1422.19
2025-04-09,Self-serve,Organic,2587.62
2025-04-09,Self-serve,Paid,2025.45
2025-04-09,Self-serve,Referral,810.05
2025-04-10,Enterprise,Organic,6156.83
2025-04-10,Enterprise,Paid,4311.72
2025-04-10,Enterprise,Referral,1805.86
2025-04-10,SMB,Organic,4630.73
2025-04-10,SMB,Paid,3524.77
2025-04-10,SMB,Referral,1462.96
2025-04-10,Self-serve,Organic,2771.88
2025-04-10,Self-serve,Paid,1926.36
2025-04-10,Self-serve,Referral,787.13
2025-04-11,Enterprise,Organic,6206.81
2025-04-11,Enterprise,Paid,4078.55
2025-04-11,Enterprise,Referral,1808.55
2025-04-11,SMB,Organic,4420.67
2025-04-11,SMB,Paid,3055.27
2025-04-11,SMB,Referral,1408.12
2025-04-11,Self-serve,Organic,2592.27
2025-04-11,Self-serve,Paid,1748.75
2025-04-11,Self-serve,Referral,809.95
2025-04-12,Enterprise,Organic,5140.30
2025-04-12,Enterprise,Paid,3524.07
2025-04-12,Enterprise,Referral,1438.68
2025-04-12,SMB,Organic,3759.93
2025-04-12,SMB,Paid,2701.33
2025-04-12,SMB,Referral,1165.64
2025-04-12,Self-serve,Organic,2125.82
2025-04-12,Self-serve,Paid,1505.11
2025-04-12,Self-serve,Referral,650.20
2025-04-13,Enterprise,Organic,4918.06
2025-04-13,Enterprise,Paid,3372.85
2025-04-13,Enterprise,Referral,1446.07
2025-04-13,SMB,Organic,3918.39
2025-04-13,SMB,Paid,2729.42
2025-04-13,SMB,Referral,1144.96
2025-04-13,Self-serve,Organic,2260.96
2025-04-13,Self-serve,Paid,1487.61
2025-04-13,Self-serve,Referral,676.43
2025-04-14,Enterprise,Organic,6327.32
2025-04-14,Enterprise,Paid,4785.87
2025-04-14,Enterprise,Referral,1800.98
2025-04-14,SMB,Organic,4742.30
2025-04-14,SMB,Paid,3432.30
2025-04-14,SMB,Referral,1470.04
2025-04-14,Self-serve,Organic,2929.00
2025-04-14,Self-serve,Paid,1898.14
2025-04-14,Self-serve,Referral,852.67
2025-04-15,Enterprise,Organic,6449.46
2025-04-15,Enterprise,Paid,4454.70
2025-04-15,Enterprise,Referral,1815.73
2025-04-15,SMB,Organic,5051.91
2025-04-15,SMB,Paid,3518.18
2025-04-15,SMB,Referral,1480.32
2025-04-15,Self-serve,Organic,2786.81
2025-04-15,Self-serve,Paid,1952.03
2025-04-15,Self-serve,Referral,828.99
2025-04-16,Enterprise,Organic,6240.42
2025-04-16,Enterprise,Paid,4289.91
2025-04-16,Enterprise,Referral,1790.06
2025-04-16,SMB,Organic,4612.31
2025-04-16,SMB,Paid,3258.27
2025-04-16,SMB,Referral,1438.15
2025-04-16,Self-serve,Organic,2719.01
2025-04-16,Self-serve,Paid,1917.15
2025-04-16,Self-serve,Referral,828.63
2025-04-17,Enterprise,Organic,6013.39
2025-04-17,Enterprise,Paid,4478.75
2025-04-17,Enterprise,Referral,1823.85
2025-04-17,SMB,Organic,4704.81
2025-04-17,SMB,Paid,3385.04
2025-04-17,SMB,Referral,1351.25
2025-04-17,Self-serve,Organic,2659.28
2025-04-17,Self-serve,Paid,1962.84
2025-04-17,Self-serve,Referral,774.57
2025-04-18,Enterprise,Organic,6220.79
2025-04-18,Enterprise,Paid,4404.30
2025-04-18,Enterprise,Referral,1785.68
2025-04-18,SMB,Organic,4722.42
2025-04-18,SMB,Paid,3387.02
2025-04-18,SMB,Referral,1384.76
2025-04-18,Self-serve,Organic,2744.75
2025-04-18,Self-serve,Paid,1834.87
2025-04-18,Self-serve,Referral,791.03
2025-04-19,Enterprise,Organic,4749.56
2025-04-19,Enterprise,Paid,3441.40
2025-04-19,Enterprise,Referral,1510.59
2025-04-19,SMB,Organic,3763.96
2025-04-19,SMB,Paid,2548.37
2025-04-19,SMB,Referral,1098.58
2025-04-19,Self-serve,Organic,2188.38
2025-04-19,Self-serve,Paid,1597.70
2025-04-19,Self-serve,Referral,656.50
2025-04-20,Enterprise,Organic,4814.48
2025-04-20,Enterprise,Paid,3488.09
2025-04-20,Enterprise,Referral,1450.81
2025-04-20,SMB,Organic,3745.58
2025-04-20,SMB,Paid,2575.75
2025-04-20,SMB,Referral,1184.60
2025-04-20,Self-serve,Organic,1999.98
2025-04-20,Self-serve,Paid,1551.70
2025-04-20,Self-serve,Referral,640.43
2025-04-21,Enterprise,Organic,6191.70
2025-04-21,Enterprise,Paid,4610.99
2025-04-21,Enterprise,Referral,1840.37
2025-04-21,SMB,Organic,4776.31
2025-04-21,SMB,Paid,3399.70
2025-04-21,SMB,Referral,1480.90
2025-04-21,Self-serve,Organic,2749.23
2025-04-21,Self-serve,Paid,1858.23
2025-04-21,Self-serve,Referral,814.14
2025-04-22,Enterprise,Organic,6516.20
2025-04-22,Enterprise,Paid,4402.35
2025-04-22,Enterprise,Referral,1907.97
2025-04-22,SMB,Organic,4842.27
2025-04-22,SMB,Paid,3348.79
2025-04-22,SMB,Referral,1537.85
2025-04-22,Self-serve,Organic,2773.14
2025-04-22,Self-serve,Paid,1926.25
2025-04-22,Self-serve,Referral,864.18
2025-04-23,Enterprise,Organic,6031.20
2025-04-23,Enterprise,Paid,4238.37
2025-04-23,Enterprise,Referral,1850.01
2025-04-23,SMB,Organic,4794.88
2025-04-23,SMB,Paid,3382.53
2025-04-23,SMB,Referral,1528.72
2025-04-23,Self-serve,Organic,2767.55
2025-04-23,Self-serve,Paid,1781.11
2025-04-23,Self-serve,Referral,830.02
2025-04-24,Enterprise,Organic,6177.82
2025-04-24,Enterprise,Paid,4325.20
2025-04-24,Enterprise,Referral,1864.90
2025-04-24,SMB,Organic,4795.39
2025-04-24,SMB,Paid,3354.36
2025-04-24,SMB,Referral,1466.34
2025-04-24,Self-serve,Organic,2697.98
2025-04-24,Self-serve,Paid,1865.23
2025-04-24,Self-serve,Referral,897.41
2025-04-25,Enterprise,Organic,5930.13
2025-04-25,Enterprise,Paid,4254.94
2025-04-25,Enterprise,Referral,1736.51
2025-04-25,SMB,Organic,4730.02
2025-04-25,SMB,Paid,3207.11
2025-04-25,SMB,Referral,1395.29
2025-04-25,Self-serve,Organic,2777.90
2025-04-25,Self-serve,Paid,1912.12
2025-04-25,Self-serve,Referral,821.82
2025-04-26,Enterprise,Organic,4639.26
2025-04-26,Enterprise,Paid,3618.72
2025-04-26,Enterprise,Referral,1417.32
2025-04-26,SMB,Organic,3985.56
2025-04-26,SMB,Paid,2749.31
2025-04-26,SMB,Referral,1163.04
2025-04-26,Self-serve,Organic,2121.75
2025-04-26,Self-serve,Paid,1531.25
2025-04-26,Self-serve,Referral,644.05
2025-04-27,Enterprise,Organic,4908.64
2025-04-27,Enterprise,Paid,3407.32
2025-04-27,Enterprise,Referral,1381.33
2025-04-27,SMB,Organic,3942.88
2025-04-27,SMB,Paid,2663.66
2025-04-27,SMB,Referral,1127.71
2025-04-27,Self-serve,Organic,2143.08
2025-04-27,Self-serve,Paid,1542.21
2025-04-27,Self-serve,Referral,636.38
2025-04-28,Enterprise,Organic,5884.72
2025-04-28,Enterprise,Paid,4472.18
2025-04-28,Enterprise,Referral,1923.01
2025-04-28,SMB,Organic,4879.73
2025-04-28,SMB,Paid,3318.05
2025-04-28,SMB,Referral,1476.67
2025-04-28,Self-serve,Organic,2681.97
2025-04-28,Self-serve,Paid,1903.14
2025-04-28,Self-serve,Referral,822.61
2025-04-29,Enterprise,Organic,6477.82
2025-04-29,Enterprise,Paid,4374.40
2025-04-29,Enterprise,Referral,1869.89
2025-04-29,SMB,Organic,5202.05
2025-04-29,SMB,Paid,3476.10
2025-04-29,SMB,Referral,1489.16
2025-04-29,Self-serve,Organic,2776.80
2025-04-29,Self-serve,Paid,1930.39
2025-04-29,Self-serve,Referral,787.13
2025-04-30,Enterprise,Organic,6387.27
2025-04-30,Enterprise,Paid,4403.25
2025-04-30,Enterprise,Referral,1852.06
2025-04-30,SMB,Organic,4807.70
2025-04-30,SMB,Paid,3453.93
2025-04-30,SMB,Referral,1380.72
2025-04-30,Self-serve,Organic,2709.80
2025-04-30,Self-serve,Paid,1865.20
2025-04-30,Self-serve,Referral,871.57
2025-05-01,Enterprise,Organic,6376.10
2025-05-01,Enterprise,Paid,4061.64
2025-05-01,Enterprise,Referral,1779.22
2025-05-01,SMB,Organic,4813.06
2025-05-01,SMB,Paid,3334.63
2025-05-01,SMB,Referral,1392.08
2025-05-01,Self-serve,Organic,2922.39
2025-05-01,Self-serve,Paid,1951.02
2025-05-01,Self-serve,Referral,840.19
2025-05-02,Enterprise,Organic,5974.89
2025-05-02,Enterprise,Paid,4363.64
2025-05-02,Enterprise,Referral,1809.58
2025-05-02,SMB,Organic,4705.32
2025-05-02,SMB,Paid,3382.86
2025-05-02,SMB,Referral,1354.12
2025-05-02,Self-serve,Organic,2841.73
2025-05-02,Self-serve,Paid,1908.65
2025-05-02,Self-serve,Referral,844.81
2025-05-03,Enterprise,Organic,4773.80
2025-05-03,Enterprise,Paid,3357.43
2025-05-03,Enterprise,Referral,1428.30
2025-05-03,SMB,Organic,3865.55
2025-05-03,SMB,Paid,2691.03
2025-05-03,SMB,Referral,1134.99
2025-05-03,Self-serve,Organic,2125.72
2025-05-03,Self-serve,Paid,1476.38
2025-05-03,Self-serve,Referral,656.77
2025-05-04,Enterprise,Organic,4868.75
2025-05-04,Enterprise,Paid,3385.31
2025-05-04,Enterprise,Referral,1550.07
2025-05-04,SMB,Organic,3830.96
2025-05-04,SMB,Paid,2790.74
2025-05-04,SMB,Referral,1133.70
2025-05-04,Self-serve,Organic,2210.66
2025-05-04,Self-serve,Paid,1533.62
2025-05-04,Self-serve,Referral,624.83
2025-05-05,Enterprise,Organic,6626.91
2025-05-05,Enterprise,Paid,4430.20
2025-05-05,Enterprise,Referral,1949.07
2025-05-05,SMB,Organic,4830.97
2025-05-05,SMB,Paid,3442.63
2025-05-05,SMB,Referral,1444.18
2025-05-05,Self-serve,Organic,2929.00
2025-05-05,Self-serve,Paid,1995.46
2025-05-05,Self-serve,Referral,856.61
2025-05-06,Enterprise,Organic,6619.91
2025-05-06,Enterprise,Paid,4606.98
2025-05-06,Enterprise,Referral,1952.04
2025-05-06,SMB,Organic,4736.23
2025-05-06,SMB,Paid,3390.79
2025-05-06,SMB,Referral,1439.47
2025-05-06,Self-serve,Organic,2888.70
2025-05-06,Self-serve,Paid,1989.03
2025-05-06,Self-serve,Referral,812.72
2025-05-07,Enterprise,Organic,6213.58
2025-05-07,Enterprise,Paid,4178.20
2025-05-07,Enterprise,Referral,1871.70
2025-05-07,SMB,Organic,4618.93
2025-05-07,SMB,Paid,3456.19
2025-05-07,SMB,Referral,1474.62
2025-05-07,Self-serve,Organic,2936.29
2025-05-07,Self-serve,Paid,1993.57
2025-05-07,Self-serve,Referral,822.62
2025-05-08,Enterprise,Organic,6408.48
2025-05-08,Enterprise,Paid,4194.89
2025-05-08,Enterprise,Referral,1822.31
2025-05-08,SMB,Organic,4913.60
2025-05-08,SMB,Paid,3184.99
2025-05-08,SMB,Referral,1457.87
2025-05-08,Self-serve,Organic,2694.90
2025-05-08,Self-serve,Paid,1951.91
2025-05-08,Self-serve,Referral,807.03
2025-05-09,Enterprise,Organic,6221.04
2025-05-09,Enterprise,Paid,4302.49
2025-05-09,Enterprise,Referral,1920.28
2025-05-09,SMB,Organic,4778.74
2025-05-09,SMB,Paid,3267.32
2025-05-09,SMB,Referral,1422.72
2025-05-09,Self-serve,Organic,2620.06
2025-05-09,Self-serve,Paid,1934.39
2025-05-09,Self-serve,Referral,833.54
2025-05-10,Enterprise,Organic,5334.18
2025-05-10,Enterprise,Paid,3411.56
2025-05-10,Enterprise,Referral,1477.92
2025-05-10,SMB,Organic,3795.96
2025-05-10,SMB,Paid,2721.08
2025-05-10,SMB,Referral,1172.07
2025-05-10,Self-serve,Organic,2203.71
2025-05-10,Self-serve,Paid,1595.42
2025-05-10,Self-serve,Referral,649.92
2025-05-11,Enterprise,Organic,5118.13
2025-05-11,Enterprise,Paid,3535.96
2025-05-11,Enterprise,Referral,1490.78
2025-05-11,SMB,Organic,3829.85
2025-05-11,SMB,Paid,2903.50
2025-05-11,SMB,Referral,1131.48
2025-05-11,Self-serve,Organic,2229.11
2025-05-11,Self-serve,Paid,1511.75
2025-05-11,Self-serve,Referral,698.31
2025-05-12,Enterprise,Organic,6567.69
2025-05-12,Enterprise,Paid,4387.11
2025-05-12,Enterprise,Referral,1948.76
2025-05-12,SMB,Organic,5014.29
2025-05-12,SMB,Paid,3429.10
2025-05-12,SMB,Referral,1526.70
2025-05-12,Self-serve,Organic,2876.54
2025-05-12,Self-serve,Paid,2003.21
2025-05-12,Self-serve,Referral,851.93
2025-05-13,Enterprise,Organic,6486.43
2025-05-13,Enterprise,Paid,4513.38
2025-05-13,Enterprise,Referral,1924.49
2025-05-13,SMB,Organic,4884.81
2025-05-13,SMB,Paid,3663.57
2025-05-13,SMB,Referral,1447.09
2025-05-13,Self-serve,Organic,2882.56
2025-05-13,Self-serve,Paid,1973.10
2025-05-13,Self-serve,Referral,898.89
2025-05-14,Enterprise,Organic,6120.53
2025-05-14,Enterprise,Paid,4306.59
2025-05-14,Enterprise,Referral,1832.40
2025-05-14,SMB,Organic,4940.51
2025-05-14,SMB,Paid,3284.04
2025-05-14,SMB,Referral,1446.84
2025-05-14,Self-serve,Organic,2615.48
2025-05-14,Self-serve,Paid,1971.33
2025-05-14,Self-serve,Referral,826.22
2025-05-15,Enterprise,Organic,6015.94
2025-05-15,Enterprise,Paid,4551.50
2025-05-15,Enterprise,Referral,1815.01
2025-05-15,SMB,Organic,5014.80
2025-05-15,SMB,Paid,3356.29
2025-05-15,SMB,Referral,1539.91
2025-05-15,Self-serve,Organic,2861.62
2025-05-15,Self-serve,Paid,1899.84
2025-05-15,Self-serve,Referral,816.51
2025-05-16,Enterprise,Organic,6296.48
2025-05-16,Enterprise,Paid,4294.82
2025-05-16,Enterprise,Referral,1845.82
2025-05-16,SMB,Organic,4993.47
2025-05-16,SMB,Paid,3291.30
2025-05-16,SMB,Referral,1446.92
2025-05-16,Self-serve,Organic,2827.22
2025-05-16,Self-serve,Paid,1970.66
2025-05-16,Self-serve,Referral,820.60
2025-05-17,Enterprise,Organic,4956.31
2025-05-17,Enterprise,Paid,3317.19
2025-05-17,Enterprise,Referral,1452.37
2025-05-17,SMB,Organic,3925.75
2025-05-17,SMB,Paid,2710.77
2025-05-17,SMB,Referral,1169.21
2025-05-17,Self-serve,Organic,2291.34
2025-05-17,Self-serve,Paid,1500.04
2025-05-17,Self-serve,Referral,661.90
2025-05-18,Enterprise,Organic,5032.74
2025-05-18,Enterprise,Paid,3429.08
2025-05-18,Enterprise,Referral,1565.80
2025-05-18,SMB,Organic,3998.41
2025-05-18,SMB,Paid,2748.34
2025-05-18,SMB,Referral,1230.55
2025-05-18,Self-serve,Organic,2124.17
2025-05-18,Self-serve,Paid,1556.57
2025-05-18,Self-serve,Referral,674.59
2025-05-19,Enterprise,Organic,6263.66
2025-05-19,Enterprise,Paid,4548.93
2025-05-19,Enterprise,Referral,1867.97
2025-05-19,SMB,Organic,5112.95
2025-05-19,SMB,Paid,3617.70
2025-05-19,SMB,Referral,1515.03
2025-05-19,Self-serve,Organic,2703.28
2025-05-19,Self-serve,Paid,1945.56
2025-05-19,Self-serve,Referral,873.26
2025-05-20,Enterprise,Organic,6450.59
2025-05-20,Enterprise,Paid,4147.84
2025-05-20,Enterprise,Referral,2006.05
2025-05-20,SMB,Organic,5034.49
2025-05-20,SMB,Paid,3423.51
2025-05-20,SMB,Referral,1549.08
2025-05-20,Self-serve,Organic,2806.87
2025-05-20,Self-serve,Paid,1964.15
2025-05-20,Self-serve,Referral,868.77
2025-05-21,Enterprise,Organic,6671.51
2025-05-21,Enterprise,Paid,4649.12
2025-05-21,Enterprise,Referral,1920.44
2025-05-21,SMB,Organic,4994.09
2025-05-21,SMB,Paid,3529.91
2025-05-21,SMB,Referral,1422.00
2025-05-21,Self-serve,Organic,2869.11
2025-05-21,Self-serve,Paid,1926.91
2025-05-21,Self-serve,Referral,852.48
2025-05-22,Enterprise,Organic,6295.88
2025-05-22,Enterprise,Paid,4504.12
2025-05-22,Enterprise,Referral,1908.48
2025-05-22,SMB,Organic,4475.90
2025-05-22,SMB,Paid,3469.83
2025-05-22,SMB,Referral,1507.63
2025-05-22,Self-serve,Organic,2855.08
2025-05-22,Self-serve,Paid,1966.11
2025-05-22,Self-serve,Referral,886.86
2025-05-23,Enterprise,Organic,6283.58
2025-05-23,Enterprise,Paid,4415.02
2025-05-23,Enterprise,Referral,1926.15
2025-05-23,SMB,Organic,4894.67
2025-05-23,SMB,Paid,3298.09
2025-05-23,SMB,Referral,1346.34
2025-05-23,Self-serve,Organic,2727.25
2025-05-23,Self-serve,Paid,1981.01
2025-05-23,Self-serve,Referral,821.26
2025-05-24,Enterprise,Organic,5153.96
2025-05-24,Enterprise,Paid,3538.81
2025-05-24,Enterprise,Referral,1568.24
2025-05-24,SMB,Organic,3879.88
2025-05-24,SMB,Paid,2778.63
2025-05-24,SMB,Referral,1192.19
2025-05-24,Self-serve,Organic,2337.65
2025-05-24,Self-serve,Paid,1485.65
2025-05-24,Self-serve,Referral,661.84
2025-05-25,Enterprise,Organic,5165.99
2025-05-25,Enterprise,Paid,3689.97
2025-05-25,Enterprise,Referral,1522.21
2025-05-25,SMB,Organic,3883.85
2025-05-25,SMB,Paid,2805.08
2025-05-25,SMB,Referral,1206.11
2025-05-25,Self-serve,Organic,2214.84
2025-05-25,Self-serve,Paid,1582.83
2025-05-25,Self-serve,Referral,695.49
2025-05-26,Enterprise,Organic,6850.93
2025-05-26,Enterprise,Paid,4639.37
2025-05-26,Enterprise,Referral,1947.55
2025-05-26,SMB,Organic,5034.34
2025-05-26,SMB,Paid,3588.79
2025-05-26,SMB,Referral,1507.51
2025-05-26,Self-serve,Organic,2897.83
2025-05-26,Self-serve,Paid,1953.00
2025-05-26,Self-serve,Referral,898.07
2025-05-27,Enterprise,Organic,6267.39
2025-05-27,Enterprise,Paid,4483.67
2025-05-27,Enterprise,Referral,1952.51
2025-05-27,SMB,Organic,5348.76
2025-05-27,SMB,Paid,3488.30
2025-05-27,SMB,Referral,1483.93
2025-05-27,Self-serve,Organic,2836.50
2025-05-27,Self-serve,Paid,2119.39
2025-05-27,Self-serve,Referral,792.25
2025-05-28,Enterprise,Organic,6183.42
2025-05-28,Enterprise,Paid,4828.31
2025-05-28,Enterprise,Referral,1946.46
2025-05-28,SMB,Organic,4793.97
2025-05-28,SMB,Paid,3466.58
2025-05-28,SMB,Referral,1490.56
2025-05-28,Self-serve,Organic,2905.35
2025-05-28,Self-serve,Paid,2092.85
2025-05-28,Self-serve,Referral,859.94
2025-05-29,Enterprise,Organic,6277.88
2025-05-29,Enterprise,Paid,4572.32
2025-05-29,Enterprise,Referral,1874.26
2025-05-29,SMB,Organic,4809.31
2025-05-29,SMB,Paid,3290.79
2025-05-29,SMB,Referral,1419.04
2025-05-29,Self-serve,Organic,2759.82
2025-05-29,Self-serve,Paid,1915.12
2025-05-29,Self-serve,Referral,858.82
2025-05-30,Enterprise,Organic,6041.22
2025-05-30,Enterprise,Paid,3972.99
2025-05-30,Enterprise,Referral,1821.14
2025-05-30,SMB,Organic,4805.11
2025-05-30,SMB,Paid,3349.91
2025-05-30,SMB,Referral,1528.89
2025-05-30,Self-serve,Organic,2733.94
2025-05-30,Self-serve,Paid,2001.17
2025-05-30,Self-serve,Referral,835.09
2025-05-31,Enterprise,Organic,5059.91
2025-05-31,Enterprise,Paid,3457.56
2025-05-31,Enterprise,Referral,1517.22
2025-05-31,SMB,Organic,3850.04
2025-05-31,SMB,Paid,2772.41
2025-05-31,SMB,Referral,1173.77
2025-05-31,Self-serve,Organic,2187.90
2025-05-31,Self-serve,Paid,1623.10
2025-05-31,Self-serve,Referral,684.16
2025-06-01,Enterprise,Organic,5002.94
2025-06-01,Enterprise,Paid,3565.27
2025-06-01,Enterprise,Referral,1517.51
2025-06-01,SMB,Organic,3841.53
2025-06-01,SMB,Paid,2766.77
2025-06-01,SMB,Referral,1161.21
2025-06-01,Self-serve,Organic,2189.93
2025-06-01,Self-serve,Paid,1500.87
2025-06-01,Self-serve,Referral,668.87
2025-06-02,Enterprise,Organic,6637.12
2025-06-02,Enterprise,Paid,4473.08
2025-06-02,Enterprise,Referral,2105.89
2025-06-02,SMB,Organic,5210.74
2025-06-02,SMB,Paid,3692.14
2025-06-02,SMB,Referral,1559.09
2025-06-02,Self-serve,Organic,3061.72
2025-06-02,Self-serve,Paid,1982.41
2025-06-02,Self-serve,Referral,803.30
2025-06-03,Enterprise,Organic,6444.81
2025-06-03,Enterprise,Paid,4649.14
2025-06-03,Enterprise,Referral,1968.58
2025-06-03,SMB,Organic,5122.62
2025-06-03,SMB,Paid,3697.37
2025-06-03,SMB,Referral,1541.66
2025-06-03,Self-serve,Organic,2972.80
2025-06-03,Self-serve,Paid,1974.97
2025-06-03,Self-serve,Referral,842.34
2025-06-04,Enterprise,Organic,6728.03
2025-06-04,Enterprise,Paid,4505.70
2025-06-04,Enterprise,Referral,1889.19
2025-06-04,SMB,Organic,4898.18
2025-06-04,SMB,Paid,3425.82
2025-06-04,SMB,Referral,1465.52
2025-06-04,Self-serve,Organic,2742.34
2025-06-04,Self-serve,Paid,1906.62
2025-06-04,Self-serve,Referral,850.63
2025-06-05,Enterprise,Organic,6309.04
2025-06-05,Enterprise,Paid,4645.65
2025-06-05,Enterprise,Referral,1943.93
2025-06-05,SMB,Organic,5035.66
2025-06-05,SMB,Paid,3419.16
2025-06-05,SMB,Referral,1493.33
2025-06-05,Self-serve,Organic,2885.72
2025-06-05,Self-serve,Paid,2041.29
2025-06-05,Self-serve,Referral,854.03
2025-06-06,Enterprise,Organic,6512.21
2025-06-06,Enterprise,Paid,4416.66
2025-06-06,Enterprise,Referral,1937.41
2025-06-06,SMB,Organic,4834.12
2025-06-06,SMB,Paid,3247.60
2025-06-06,SMB,Referral,1483.72
2025-06-06,Self-serve,Organic,2864.56
2025-06-06,Self-serve,Paid,1996.36
2025-06-06,Self-serve,Referral,851.72
2025-06-07,Enterprise,Organic,5046.36
2025-06-07,Enterprise,Paid,3483.38
2025-06-07,Enterprise,Referral,1555.23
2025-06-07,SMB,Organic,4017.17
2025-06-07,SMB,Paid,2729.78
2025-06-07,SMB,Referral,1229.53
2025-06-07,Self-serve,Organic,2206.50
2025-06-07,Self-serve,Paid,1558.79
2025-06-07,Self-serve,Referral,713.34
2025-06-08,Enterprise,Organic,5237.46
2025-06-08,Enterprise,Paid,3534.74
2025-06-08,Enterprise,Referral,1544.54
2025-06-08,SMB,Organic,3988.56
2025-06-08,SMB,Paid,2550.18
2025-06-08,SMB,Referral,1158.65
2025-06-08,Self-serve,Organic,2265.18
2025-06-08,Self-serve,Paid,1571.06
2025-06-08,Self-serve,Referral,685.64
2025-06-09,Enterprise,Organic,6791.58
2025-06-09,Enterprise,Paid,4553.94
2025-06-09,Enterprise,Referral,1908.17
2025-06-09,SMB,Organic,5159.01
2025-06-09,SMB,Paid,3541.41
2025-06-09,SMB,Referral,1525.59
2025-06-09,Self-serve,Organic,2894.00
2025-06-09,Self-serve,Paid,2181.13
2025-06-09,Self-serve,Referral,816.99
2025-06-10,Enterprise,Organic,6498.51
2025-06-10,Enterprise,Paid,4602.07
2025-06-10,Enterprise,Referral,1926.31
2025-06-10,SMB,Organic,5252.03
2025-06-10,SMB,Paid,3667.12
2025-06-10,SMB,Referral,1532.00
2025-06-10,Self-serve,Organic,2898.54
2025-06-10,Self-serve,Paid,2038.72
2025-06-10,Self-serve,Referral,873.93
2025-06-11,Enterprise,Organic,6444.18
2025-06-11,Enterprise,Paid,4496.05
2025-06-11,Enterprise,Referral,1952.49
2025-06-11,SMB,Organic,5137.47
2025-06-11,SMB,Paid,3386.97
2025-06-11,SMB,Referral,1459.68
2025-06-11,Self-serve,Organic,2720.24
2025-06-11,Self-serve,Paid,2061.81
2025-06-11,Self-serve,Referral,867.72
2025-06-12,Enterprise,Organic,6563.38
2025-06-12,Enterprise,Paid,4331.68
2025-06-12,Enterprise,Referral,2043.48
2025-06-12,SMB,Organic,4936.77
2025-06-12,SMB,Paid,3537.80
2025-06-12,SMB,Referral,1547.26
2025-06-12,Self-serve,Organic,2788.42
2025-06-12,Self-serve,Paid,1978.48
2025-06-12,Self-serve,Referral,866.68
2025-06-13,Enterprise,Organic,6893.57
2025-06-13,Enterprise,Paid,4484.65
2025-06-13,Enterprise,Referral,1996.58
2025-06-13,SMB,Organic,5116.95
2025-06-13,SMB,Paid,3495.00
2025-06-13,SMB,Referral,1437.54
2025-06-13,Self-serve,Organic,2911.62
2025-06-13,Self-serve,Paid,1886.56
2025-06-13,Self-serve,Referral,887.23
2025-06-14,Enterprise,Organic,5163.83
2025-06-14,Enterprise,Paid,3307.45
2025-06-14,Enterprise,Referral,1524.18
2025-06-14,SMB,Organic,4070.68
2025-06-14,SMB,Paid,2774.78
2025-06-14,SMB,Referral,1223.40
2025-06-14,Self-serve,Organic,2223.17
2025-06-14,Self-serve,Paid,1534.38
2025-06-14,Self-serve,Referral,682.94
2025-06-15,Enterprise,Organic,5142.66
2025-06-15,Enterprise,Paid,3558.87
2025-06-15,Enterprise,Referral,1598.09
2025-06-15,SMB,Organic,3894.14
2025-06-15,SMB,Paid,2823.52
2025-06-15,SMB,Referral,1201.26
2025-06-15,Self-serve,Organic,2176.82
2025-06-15,Self-serve,Paid,1535.17
2025-06-15,Self-serve,Referral,685.28
2025-06-16,Enterprise,Organic,7004.85
2025-06-16,Enterprise,Paid,4708.74
2025-06-16,Enterprise,Referral,1880.87
2025-06-16,SMB,Organic,4662.68
2025-06-16,SMB,Paid,3678.96
2025-06-16,SMB,Referral,1538.32
2025-06-16,Self-serve,Organic,3039.22
2025-06-16,Self-serve,Paid,2002.67
2025-06-16,Self-serve,Referral,890.84
2025-06-17,Enterprise,Organic,6785.99
2025-06-17,Enterprise,Paid,4570.40
2025-06-17,Enterprise,Referral,1960.02
2025-06-17,SMB,Organic,5151.23
